,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
1994-12,648.8064516129032,1009.9062
1995-01,913.1612903225806,1391.631
1995-02,1774.642857142857,1771.8639
1995-03,1051.1290322580646,1415.6366
1995-04,1380.7333333333333,1701.1346
1995-05,1046.741935483871,1405.7842
1995-06,1244.2,2133.3506
1995-07,651.6129032258065,1248.4454
1995-08,347.51612903225805,796.1985
1995-09,707.3,1796.9214
1995-10,635.8387096774194,806.01215
1995-11,684.6333333333333,962.1444
1995-12,662.1290322580645,835.6033
1996-01,735.5483870967741,859.447
1996-02,551.9655172413793,763.1453
1996-03,546.1935483870968,677.8608
1996-04,919.0333333333333,778.73444
1996-05,1054.483870967742,1322.95
1996-06,696.0666666666667,1130.181
1996-07,758.2903225806451,1422.1927
1996-08,509.4193548387097,1061.465
1996-09,492.76666666666665,897.5133
1996-10,521.5483870967741,934.3394
1996-11,706.5333333333333,996.26337
1996-12,617.8387096774194,1007.83246
1997-01,553.1612903225806,701.7064
1997-02,772.6428571428571,1018.53937
1997-03,1269.6129032258063,1238.7744
1997-04,990.3666666666667,1149.7709
1997-05,686.1290322580645,1159.6306
1997-06,397.6,998.419
1997-07,634.1935483870968,1736.8322
1997-08,590.1290322580645,1191.43
1997-09,322.7,1051.4757
1997-10,347.51612903225805,682.55304
1997-11,327.4,657.0056
1997-12,481.51612903225805,1070.9829
1998-01,685.1290322580645,1215.9718
1998-02,528.7142857142857,962.8551
1998-03,856.0,1266.9719
1998-04,678.7666666666667,1248.6366
1998-05,388.5806451612903,819.7319
1998-06,317.93333333333334,1422.4359
1998-07,323.61290322580646,1168.6835
1998-08,283.93548387096774,1139.2234
1998-09,491.7,1506.9596
1998-10,642.4516129032259,1235.3994
1998-11,1598.2333333333333,2087.6316
1998-12,943.1290322580645,1412.3282
1999-01,917.9677419354839,1171.103
1999-02,1157.75,1344.0049
1999-03,1896.774193548387,1684.864
1999-04,991.7333333333333,1350.6969
1999-05,587.3225806451613,1180.8472
1999-06,466.8,1408.2297
1999-07,463.38709677419354,1473.1598
1999-08,274.7096774193548,752.78625
1999-09,245.66666666666666,494.1255
1999-10,285.35483870967744,540.4758
1999-11,326.03333333333336,649.7777
1999-12,420.16129032258067,857.7569
2000-01,511.2903225806452,941.3924
2000-02,1123.9655172413793,1494.0295
2000-03,1791.9354838709678,1788.1774
2000-04,1519.2666666666667,1650.8319
2000-05,522.1935483870968,1213.4469
2000-06,331.6666666666667,1098.7462
2000-07,275.741935483871,1067.9894
2000-08,311.258064516129,1062.77
2000-09,304.5,968.9416
2000-10,342.96774193548384,896.4577
2000-11,326.1333333333333,742.5922
2000-12,341.258064516129,794.09406
2001-01,402.35483870967744,1015.0703
