,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
1991-01,155.3419354838709,54.295982
1991-02,69.58571428571429,31.651678
1991-03,110.25806451612905,64.50328
1991-04,60.21666666666669,50.646713
1991-05,28.787096774193554,26.92011
1991-06,29.409999999999993,9.356404
1991-07,36.2258064516129,10.344769
1991-08,29.916129032258056,3.9932323
1991-09,16.663333333333334,0.975248
1991-10,30.83548387096774,7.0136986
1991-11,97.82333333333335,37.603653
1991-12,64.69354838709677,25.319843
1992-01,60.267741935483876,32.63769
1992-02,30.648275862068967,25.450056
1992-03,61.97096774193548,37.023434
1992-04,44.86000000000001,62.04099
1992-05,29.86129032258065,29.26576
1992-06,51.46333333333335,25.138103
1992-07,24.28387096774193,7.5350227
1992-08,52.93548387096774,6.596476
1992-09,65.58999999999999,24.242308
1992-10,49.461290322580645,24.428762
1992-11,124.67333333333333,52.7678
1992-12,133.80000000000004,95.23135
1993-01,115.95483870967743,71.0775
1993-02,33.035714285714285,56.95951
1993-03,18.145161290322587,26.266666
1993-04,45.64,36.902885
1993-05,40.76451612903226,28.798195
1993-06,52.07333333333334,43.7068
1993-07,23.970967741935485,14.767636
1993-08,30.9,10.507631
1993-09,42.46333333333333,13.093174
1993-10,49.400000000000006,33.094654
1993-11,56.63333333333334,31.438484
1993-12,223.20967741935485,73.66636
1994-01,171.96129032258065,120.15321
1994-02,105.45,94.56858
1994-03,103.68709677419355,98.3088
1994-04,110.14999999999999,107.96105
1994-05,23.709677419354843,41.415005
