,lwe_thickness,total_thickness_of_water_storage
1989-06-30,,-2.1736260775869596
1989-07-31,,-3.2205010775869596
1989-08-31,,-4.74003232758696
1989-09-30,,-4.19315732758696
1989-10-31,,-2.9705010775869596
1989-11-30,,-1.5525323275869596
1989-12-31,,0.9787176724130404
1990-01-31,,2.5724676724130404
1990-02-28,,4.11934267241304
1990-03-31,,5.30293642241304
1990-04-30,,3.7560614224130404
1990-05-31,,0.4044989224130404
1990-06-30,,-0.4548760775869596
1990-07-31,,-1.5720635775869596
1990-08-31,,-3.3572198275869596
1990-09-30,,-2.0564385775869596
1990-10-31,,-1.1853448275869596
1990-11-30,,1.3888739224130404
1990-12-31,,4.31074892241304
1991-01-31,,5.77168642241304
1991-02-28,,6.05684267241304
1991-03-31,,5.76778017241304
1991-04-30,,2.9357489224130404
1991-05-31,,2.2482489224130404
1991-06-30,,1.8849676724130404
1991-07-31,,-0.9001885775869596
1991-08-31,,-2.8845635775869596
1991-09-30,,-4.65800107758696
1991-10-31,,-4.10721982758696
1991-11-30,,-1.4900323275869596
1991-12-31,,-0.5330010775869596
1992-01-31,,2.4435614224130404
1992-02-29,,4.78731142241304
1992-03-31,,5.47871767241304
1992-04-30,,4.99824892241304
1992-05-31,,1.4123114224130404
1992-06-30,,-0.4939385775869596
1992-07-31,,-5.16190732758696
1992-08-31,,-11.13065732758696
1992-09-30,,-12.54081357758696
1992-10-31,,-10.20487607758696
1992-11-30,,-3.8806573275869596
1992-12-31,,-1.2595635775869596
1993-01-31,,-0.18925107758695958
1993-02-28,,0.8888739224130404
1993-03-31,,2.1115301724130404
1993-04-30,,2.8341864224130404
1993-05-31,,-1.6462823275869596
1993-06-30,,-4.53300107758696
1993-07-31,,-3.2751885775869596
1993-08-31,,-3.8181573275869596
1993-09-30,,-1.8923760775869596
1993-10-31,,-1.8689385775869596
1993-11-30,,-1.7087823275869596
1993-12-31,,0.07637392241304042
1994-01-31,,3.7326239224130404
1994-02-28,,5.23262392241304
1994-03-31,,6.38496767241304
1994-04-30,,5.67012392241304
1994-05-31,,2.6584051724130404
1994-06-30,,1.8341864224130404
1994-07-31,,-4.16190732758696
1994-08-31,,-7.62284482758696
1994-09-30,,-9.18925107758696
1994-10-31,,-9.77128232758696
1994-11-30,,-7.84940732758696
1994-12-31,,-4.89628232758696
1995-01-31,,-2.0330010775869596
1995-02-28,,0.8380926724130404
1995-03-31,,2.1193426724130404
1995-04-30,,4.13496767241304
1995-05-31,,2.5177801724130404
1995-06-30,,-1.5447198275869596
1995-07-31,,-4.67753232758696
1995-08-31,,-7.97050107758696
1995-09-30,,-7.58768857758696
1995-10-31,,-7.04471982758696
1995-11-30,,-4.65800107758696
1995-12-31,,-3.3767510775869596
1996-01-31,,-0.8259698275869596
1996-02-29,,0.6193426724130404
1996-03-31,,2.3654364224130404
1996-04-30,,1.7716864224130404
1996-05-31,,-1.9080010775869596
1996-06-30,,-5.58378232758696
1996-07-31,,-7.16581357758696
1996-08-31,,-9.28300107758696
1996-09-30,,-7.19706357758696
1996-10-31,,-4.94315732758696
1996-11-30,,-3.0955010775869596
1996-12-31,,1.4982489224130404
1997-01-31,,2.5216864224130404
1997-02-28,,3.1779364224130404
1997-03-31,,3.5880926724130404
1997-04-30,,4.58418642241304
1997-05-31,,1.0529364224130404
1997-06-30,,1.0568426724130404
1997-07-31,,1.0412176724130404
1997-08-31,,-0.4744073275869596
