,Q$obs$ GRDC,Q$sim$ PCR-GLOBWB (1km)
1993-09,574.3666666666667,59.463734
1993-10,585.6129032258065,58.369778
1993-11,520.5,39.32146
1993-12,751.3548387096774,78.47361
1994-01,1043.032258064516,381.71167
1994-02,984.2142857142857,1147.5944
1994-03,1484.3870967741937,1362.693
1994-04,2341.6666666666665,3177.042
1994-05,1210.1290322580646,1751.6967
1994-06,1159.9333333333334,681.0752
1994-07,544.6451612903226,165.68175
1994-08,393.1290322580645,21.46171
1994-09,461.0,16.416311
1994-10,635.516129032258,19.441706
1994-11,786.4,31.59378
1994-12,1039.6774193548388,108.1982
1995-01,921.1290322580645,435.25885
1995-02,1575.357142857143,940.64026
1995-03,1479.032258064516,1532.457
1995-04,1675.6666666666667,2060.3176
1995-05,1246.4516129032259,1305.5242
1995-06,983.2666666666667,648.7931
1995-07,954.483870967742,296.796
1995-08,456.80645161290323,71.79165
1995-09,878.6666666666666,88.55555
1995-10,834.258064516129,154.39783
1995-11,752.9333333333333,119.4945
1995-12,564.8709677419355,142.0942
1996-01,637.5483870967741,217.12537
1996-02,483.6896551724138,293.06577
1996-03,648.2258064516129,278.1066
1996-04,2022.0,734.3842
1996-05,1640.967741935484,920.80005
1996-06,1103.4666666666667,581.84125
1996-07,773.8064516129032,261.0227
1996-08,800.7741935483871,237.21863
1996-09,1490.3,348.16513
1996-10,1245.2903225806451,987.47906
1996-11,1161.3333333333333,815.80475
1996-12,867.6129032258065,903.7717
1997-01,621.8387096774194,702.36115
1997-02,752.2142857142857,620.75214
1997-03,1242.516129032258,1011.3161
1997-04,1143.8,1216.8777
1997-05,1016.3870967741935,1036.3024
1997-06,1021.2666666666667,587.0469
1997-07,1690.1290322580646,447.3657
1997-08,1665.225806451613,1234.3689
1997-09,816.3333333333334,574.59216
1997-10,875.5483870967741,383.28653
1997-11,1006.1333333333333,484.59384
1997-12,1250.1290322580646,833.9566
1998-01,1664.1935483870968,1637.9895
1998-02,1577.857142857143,1559.497
1998-03,1631.9354838709678,2281.554
1998-04,1714.3333333333333,1951.846
1998-05,1540.3225806451612,1710.853
1998-06,1157.7333333333333,684.66266
1998-07,1195.483870967742,483.68295
1998-08,900.0645161290323,475.55975
1998-09,710.9666666666667,228.93837
1998-10,973.7741935483871,218.06142
1998-11,1111.8666666666666,542.5096
1998-12,1067.9032258064517,915.5034
1999-01,1268.967741935484,1464.1979
1999-02,1212.5,1525.6523
1999-03,2297.4193548387098,2581.8025
1999-04,1754.0,1997.56
1999-05,1709.3548387096773,1864.7577
1999-06,1262.6666666666667,736.3138
1999-07,1509.2903225806451,569.9299
1999-08,875.4193548387096,244.36293
1999-09,670.8333333333334,126.14394
1999-10,817.2258064516129,76.41596
1999-11,692.8333333333334,126.66744
1999-12,1058.8064516129032,188.68654
2000-01,857.4516129032259,521.8649
2000-02,1940.896551724138,1373.0283
2000-03,2073.8709677419356,2295.4927
2000-04,2430.3333333333335,2986.5217
2000-05,1129.483870967742,1408.538
2000-06,719.2,404.67282
2000-07,717.5806451612904,165.71196
